word	1810s	1820s	1830s	1840s	1850s	1860s	1870s	1880s	1890s	1900s	1910s	1920s	1930s	1940s	1950s	1960s	1970s	1980s	1990s	2000s	total
overstrain	0	0	0.0725974526425037	0.0623115348683198	0	0	0.0538727358972625	0.147667117953787	0.291250217284798	0.135761392654847	0.176206501332694	0.350825957347516	0.406460857920997	0.082142422228068	0.122225327198219	0.0417062319787372	0.125970016364765	0.0395007453395638	0.0715780289092922	0	2.18007653992137
overstrain	0	0	0.0725974526425037	0.0623115348683198	0	0	0.0538727358972625	0.147667117953787	0.291250217284798	0.135761392654847	0.176206501332694	0.350825957347516	0.406460857920997	0.082142422228068	0.122225327198219	0.0417062319787372	0.125970016364765	0.0395007453395638	0.0715780289092922	0	2.18007653992137
flowerbeds	0	0	0	0.0623115348683198	0	0	0	0.0492223726512622	0.194166811523198	0.0452537975516157	0.264309751999041	0.0389806619275017	0.0812921715841995	0.20535605557017	0.0407417757327398	0.125118695936211	0.125970016364765	0.355506708056074	0.214734086727877	0.372031484686339	2.17499592517931
graybeards	0	0	0.0725974526425037	0.373869209209919	0.364262254495588	0.0586342717787621	0.0538727358972625	0	0.0485417028807996	0.226268987758078	0.176206501332694	0.116941985782505	0.121938257376299	0.082142422228068	0	0.0417062319787372	0	0.158002981358255	0.143156057818584	0.135284176249578	2.17342522878763
crankcase	0	0	0	0	0	0	0	0	0	0	0.13215487599952	0.0779613238550035	0.0812921715841995	0.246427266684204	0.244450654396439	0.417062319787372	0.335920043639373	0.0395007453395638	0.393679159001107	0.202926264374367	2.17137482466115
wheelbase	0	0	0	0	0	0	0	0	0	0	0	0.0779613238550035	0.284522600544698	0.082142422228068	0.244450654396439	0.333649855829897	0.0419900054549216	0.197503726697819	0.536835216819691	0.372031484686339	2.17108729051288
backsliders	0	0.144359033620208	0.217792357927511	0.0623115348683198	0.121420751498529	0.175902815336286	0.161618207691788	0.147667117953787	0.0970834057615992	0.226268987758078	0.13215487599952	0.0389806619275017	0.0812921715841995	0.123213633342102	0.203708878663699	0.0834124639574743	0.0419900054549216	0.0395007453395638	0	0.0676420881247888	2.16631973680988
snowdrop	0	0	0.145194905285007	0.0623115348683198	0.424972630244853	0.293171358893811	0.107745471794525	0.0984447453025244	0.291250217284798	0.0905075951032314	0.13215487599952	0.155922647710007	0.121938257376299	0.082142422228068	0	0.0834124639574743	0	0.0395007453395638	0.0357890144546461	0	2.16445888584265
moneylenders	0	0	0	0	0.0607103757492647	0	0	0.0492223726512622	0	0.0905075951032314	0	0.116941985782505	0.0812921715841995	0.369640900026306	0.325934205861919	0.250237391872423	0.0419900054549216	0.395007453395638	0.178945072273231	0.202926264374367	2.16335579412927
playbook	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0	0	0	0	0	0	0.158002981358255	0.501046202365045	1.45430489468296	2.16189578128706
tanbark	0	0	0	0	0.0607103757492647	0	0.0538727358972625	0.0492223726512622	0	0.226268987758078	0.396464627998561	0.23388397156501	0.365814772128898	0.20535605557017	0.122225327198219	0.166824927914949	0	0.0395007453395638	0.0715780289092922	0.169105220311972	2.1608281489925
seascape	0	0	0	0	0	0	0	0	0.0970834057615992	0	0.0881032506663469	0.155922647710007	0.121938257376299	0.082142422228068	0.162967102930959	0.125118695936211	0.125970016364765	0.434508198735202	0.393679159001107	0.372031484686339	2.1594646413969
seascape	0	0	0	0	0	0	0	0	0.0970834057615992	0	0.0881032506663469	0.155922647710007	0.121938257376299	0.082142422228068	0.162967102930959	0.125118695936211	0.125970016364765	0.434508198735202	0.393679159001107	0.372031484686339	2.1594646413969
fathead	0	0	0	0	0	0	0	0	0	0	0.0881032506663469	0.116941985782505	0.690983458465696	0.082142422228068	0.0814835514654796	0.333649855829897	0.167960021819686	0	0.393679159001107	0.202926264374367	2.15786996963315
bedposts	0	0	0	0.0623115348683198	0.0607103757492647	0.0586342717787621	0	0.0984447453025244	0.0485417028807996	0.0452537975516157	0	0.116941985782505	0	0.123213633342102	0.529643084525618	0.166824927914949	0.125970016364765	0.237004472037383	0.178945072273231	0.30438939656155	2.15682901693339
openwork	0	0	0	0.0623115348683198	0.0607103757492647	0.0586342717787621	0.161618207691788	0.0492223726512622	0.145625108642399	0.271522785309694	0.176206501332694	0.23388397156501	0.121938257376299	0.164284844456136	0.0814835514654796	0.0834124639574743	0.0839800109098432	0.158002981358255	0.107367043363938	0.135284176249578	2.1554884587262
troopship	0	0	0	0	0	0	0	0.0492223726512622	0.0970834057615992	0.0905075951032314	0.0440516253331735	0.194903309637509	0.162584343168399	0.328569688912272	0.366675981594658	0.29194362385116	0.209950027274608	0.0790014906791276	0.0715780289092922	0.169105220311972	2.15517671318826
troopship	0	0	0	0	0	0	0	0.0492223726512622	0.0970834057615992	0.0905075951032314	0.0440516253331735	0.194903309637509	0.162584343168399	0.328569688912272	0.366675981594658	0.29194362385116	0.209950027274608	0.0790014906791276	0.0715780289092922	0.169105220311972	2.15517671318826
boardrooms	0	0	0	0	0	0	0	0	0	0	0	0	0.0812921715841995	0.041071211114034	0	0	0.335920043639373	0.51350968941433	0.608413245728984	0.574957749060705	2.15516411054162
cornflower	0	0	0	0	0	0	0	0.0492223726512622	0.0485417028807996	0.0452537975516157	0.0440516253331735	0.389806619275017	0.0812921715841995	0.287498477798238	0.162967102930959	0.125118695936211	0.0419900054549216	0.118502236018691	0.250523101182523	0.507315660935916	2.15208356953353
airframe	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123213633342102	0.122225327198219	0.834124639574743	0.125970016364765	0.592511180093457	0.250523101182523	0.101463132187183	2.15003102994299
woodwind	0	0	0	0	0	0	0	0	1.26208427490079	0	0.0440516253331735	0	0.0406460857920997	0.082142422228068	0.122225327198219	0.125118695936211	0.209950027274608	0.158002981358255	0.0715780289092922	0.0338210440623944	2.14962051299311
ringmaster	0	0	0	0	0	0	0.0538727358972625	0.0492223726512622	0	0.0905075951032314	0.0881032506663469	0.194903309637509	0.121938257376299	0.082142422228068	0.122225327198219	0.125118695936211	0.419900054549216	0.31600596271651	0.214734086727877	0.270568352499155	2.14924242318717
ramrods	0	0.144359033620208	0.362987263212519	0.0623115348683198	0.121420751498529	0.175902815336286	0.0538727358972625	0.0984447453025244	0.145625108642399	0.0905075951032314	0.0881032506663469	0.0779613238550035	0.325168686336798	0.082142422228068	0.0407417757327398	0	0.167960021819686	0	0.107367043363938	0	2.14487610748386
waxworks	0	0	0	0	0	0	0.269363679486313	0.0492223726512622	0.0970834057615992	0.135761392654847	0.0881032506663469	0.0779613238550035	0.203230428960499	0.451783322254374	0.244450654396439	0.125118695936211	0.25194003272953	0.0790014906791276	0.0715780289092922	0	2.14459807894084
bugbears	0	0.144359033620208	0.145194905285007	0.560803813814879	0.364262254495588	0.293171358893811	0.107745471794525	0.0492223726512622	0.194166811523198	0	0.0440516253331735	0.0779613238550035	0.0812921715841995	0	0	0.0417062319787372	0	0.0395007453395638	0	0	2.14343812016916
lodgepole	0	0	0	0	0	0	0	0	0	0	0	0.0779613238550035	0.0406460857920997	0.123213633342102	0.448159533060138	0.250237391872423	0.25194003272953	0.0395007453395638	0.572624231274338	0.338210440623944	2.14249341788914
backslider	0	0.144359033620208	0.217792357927511	0.12462306973664	0.182131127247794	0.117268543557524	0	0.246111863256311	0.145625108642399	0.226268987758078	0.0440516253331735	0.0389806619275017	0.162584343168399	0.164284844456136	0	0.208531159893686	0	0.118502236018691	0	0	2.14111496254405
stagehand	0	0	0	0	0	0	0	0	0	0	0	0.0779613238550035	0.121938257376299	0.287498477798238	0.529643084525618	0.125118695936211	0.335920043639373	0.276505217376947	0.250523101182523	0.135284176249578	2.14039237793979
headrest	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	0	0.164284844456136	0.162967102930959	0.125118695936211	0.293930038184451	0.197503726697819	0.64420226018363	0.507315660935916	2.1393739546583
hardpan	0	0	0	0	0	0	0.107745471794525	0	0	0.226268987758078	0.0440516253331735	0.116941985782505	0.121938257376299	0.328569688912272	0.162967102930959	0.0417062319787372	0.25194003272953	0.0790014906791276	0.250523101182523	0.405852528748733	2.13750650520646
woodcocks	0	0.288718067240417	0.145194905285007	0.373869209209919	0.364262254495588	0.175902815336286	0.107745471794525	0.0984447453025244	0	0.135761392654847	0	0.0779613238550035	0.203230428960499	0.041071211114034	0.0407417757327398	0.0417062319787372	0	0.0395007453395638	0	0	2.13411057829969
lowlife	0	0	0	0	0	0	0	0	0	0	0.352413002665388	0.0779613238550035	0.162584343168399	0.041071211114034	0	0.125118695936211	0.335920043639373	0.197503726697819	0.536835216819691	0.30438939656155	2.13379696045747
footrest	0	0	0	0	0	0	0	0.196889490605049	0	0	0	0	0.0812921715841995	0.082142422228068	0.448159533060138	0.208531159893686	0.25194003272953	0.276505217376947	0.214734086727877	0.372031484686339	2.13222559889183
wristband	0	0	0.0725974526425037	0.12462306973664	0.0607103757492647	0.351805630672573	0.323236415383575	0.147667117953787	0	0.0905075951032314	0.0440516253331735	0	0	0.041071211114034	0.0407417757327398	0.0417062319787372	0.125970016364765	0.0395007453395638	0.322101130091815	0.30438939656155	2.13067978975795
bookmark	0	0	0	0	0	0	0	0	0	0	0	0.116941985782505	0.0812921715841995	0	0.0407417757327398	0.208531159893686	0.25194003272953	0.158002981358255	0.393679159001107	0.879347145622255	2.13047641170428
aftershocks	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0.0417062319787372	0.209950027274608	0.51350968941433	0.715780289092922	0.608778793123099	2.1303711166758
aftershocks	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0	0.0417062319787372	0.209950027274608	0.51350968941433	0.715780289092922	0.608778793123099	2.1303711166758
roundabouts	0	0.144359033620208	0.290389810570015	0.436180744078239	0.182131127247794	0.117268543557524	0.21549094358905	0.0492223726512622	0	0.135761392654847	0.0440516253331735	0.0389806619275017	0.0406460857920997	0	0	0.208531159893686	0.0839800109098432	0.0395007453395638	0	0.101463132187183	2.12795738935199
brainpower	0	0	0	0	0	0	0	0	0.0485417028807996	0	0	0.0389806619275017	0.0406460857920997	0	0.203708878663699	0.0834124639574743	0.293930038184451	0.51350968941433	0.465257187910399	0.439673572811127	2.12766028154188
passbook	0	0	0	0	0	0	0.0538727358972625	0	0.0970834057615992	0.0452537975516157	0.0440516253331735	0.23388397156501	0.0812921715841995	0.041071211114034	0.0814835514654796	0.250237391872423	0.335920043639373	0.474008944074766	0.250523101182523	0.135284176249578	2.12396612729104
honeybee	0	0	0	0	0.0607103757492647	0	0	0.0492223726512622	0	0	0.0440516253331735	0.0389806619275017	0.406460857920997	0.082142422228068	0.122225327198219	0.0417062319787372	0.503880065459059	0.355506708056074	0.178945072273231	0.236747308436761	2.12057902921235
thunderclouds	0	0	0	0.249246139473279	0.121420751498529	0	0	0	0.339791920165597	0.0452537975516157	0	0	0.0812921715841995	0.20535605557017	0.0814835514654796	0.0417062319787372	0.209950027274608	0.158002981358255	0.214734086727877	0.372031484686339	2.12026919933469
redfish	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.0406460857920997	0.041071211114034	0.366675981594658	0	0.0839800109098432	0.197503726697819	1.18103747700332	0.169105220311972	2.11900037535125
seabed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.335920043639373	0.434508198735202	0.501046202365045	0.84552610155986	2.11700054629948
honeydew	0	0	0	0	0	0.0586342717787621	0	0	0.0970834057615992	0.0905075951032314	0.0440516253331735	0.0779613238550035	0	0.082142422228068	0.122225327198219	0.208531159893686	0.209950027274608	0.118502236018691	0.465257187910399	0.541136704998311	2.11598328735375
salesgirls	0	0	0	0	0	0	0	0	0	0.0905075951032314	0.13215487599952	0.0779613238550035	0.162584343168399	0.533925744482442	0.407417757327398	0.29194362385116	0.0839800109098432	0.158002981358255	0.143156057818584	0.0338210440623944	2.11545535793623
lifesaver	0	0	0	0	0	0	0	0	0.0485417028807996	0.0452537975516157	0	0.0389806619275017	0.325168686336798	0.328569688912272	0.122225327198219	0.166824927914949	0.209950027274608	0.237004472037383	0.286312115637169	0.30438939656155	2.11322080423286
cowpunchers	0	0	0	0	0	0	0	0	0	0.271522785309694	0.528619503998082	0.467767943130021	0.162584343168399	0.246427266684204	0.0814835514654796	0.0417062319787372	0.209950027274608	0	0	0.101463132187183	2.11152478519641
lightship	0	0	0	0	0	0	0	0.0492223726512622	0.0970834057615992	0.31677658286131	0.220258126665867	0.623690590840028	0.0406460857920997	0.041071211114034	0.244450654396439	0.375356087808634	0	0	0	0.101463132187183	2.11001825007846
lightship	0	0	0	0	0	0	0	0.0492223726512622	0.0970834057615992	0.31677658286131	0.220258126665867	0.623690590840028	0.0406460857920997	0.041071211114034	0.244450654396439	0.375356087808634	0	0	0	0.101463132187183	2.11001825007846
wingspan	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.122225327198219	0.0417062319787372	0.125970016364765	0.395007453395638	0.536835216819691	0.84552610155986	2.10791643310901
wingspan	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.122225327198219	0.0417062319787372	0.125970016364765	0.395007453395638	0.536835216819691	0.84552610155986	2.10791643310901
pinhole	0	0	0	0	0.0607103757492647	0	0.0538727358972625	0	0	0.0905075951032314	0	0.0779613238550035	0.203230428960499	0	0.285192430129179	0.125118695936211	0.25194003272953	0.197503726697819	0.322101130091815	0.439673572811127	2.10781204796094
storybooks	0	0.144359033620208	0	0	0	0.0586342717787621	0.0538727358972625	0.147667117953787	0.0485417028807996	0.135761392654847	0.176206501332694	0.0389806619275017	0.0406460857920997	0	0.122225327198219	0.0834124639574743	0.125970016364765	0.197503726697819	0.429468173455753	0.30438939656155	2.10763860807354
sidesteps	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0.0389806619275017	0.0812921715841995	0.164284844456136	0.162967102930959	0.333649855829897	0.125970016364765	0.355506708056074	0.357890144546461	0.439673572811127	2.10426670384029
powerboat	0	0	0	0	0	0	0	0	0	0.0905075951032314	0	0	0	0	0.122225327198219	0.250237391872423	0.167960021819686	0.553010434753893	0.107367043363938	0.811705057497466	2.10301287160886
sandpipers	0	0	0	0	0	0.117268543557524	0.21549094358905	0.147667117953787	0.194166811523198	0	0.220258126665867	0.155922647710007	0.121938257376299	0.123213633342102	0.285192430129179	0.0417062319787372	0.125970016364765	0.0395007453395638	0.178945072273231	0.135284176249578	2.10252475405289
blockbusters	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164284844456136	0.0814835514654796	0.208531159893686	0	0.395007453395638	0.64420226018363	0.608778793123099	2.10228806251767
homebody	0	0	0	0	0	0	0.0538727358972625	0	0	0	0	0.0389806619275017	0.284522600544698	0.082142422228068	0.203708878663699	0.166824927914949	0.25194003272953	0.31600596271651	0.465257187910399	0.236747308436761	2.10000271896938
battledore	0	0.288718067240417	0.290389810570015	0.0623115348683198	0.0607103757492647	0.234537087115048	0.269363679486313	0	0.0970834057615992	0.181015190206463	0.0440516253331735	0.0389806619275017	0.284522600544698	0.082142422228068	0.0814835514654796	0.0834124639574743	0	0	0	0	2.09872247645383
copycat	0	0	0	0	0	0	0	0	0	0	0	0.194903309637509	0.0406460857920997	0	0	0.0834124639574743	0.0419900054549216	0.118502236018691	1.10945944809403	0.507315660935916	2.09622920989064
eelgrass	0	0	0	0	0	0	0	0	0	0	0.0440516253331735	0	1.54455126009979	0.082142422228068	0	0	0.209950027274608	0	0.214734086727877	0	2.09542942166352
viaducts	0	0	0	0.12462306973664	0.121420751498529	0	0.0538727358972625	0.0984447453025244	0.145625108642399	0.0452537975516157	0.264309751999041	0.155922647710007	0.162584343168399	0.164284844456136	0.285192430129179	0.0834124639574743	0.167960021819686	0.0790014906791276	0.143156057818584	0	2.0950642603666
newscasters	0	0	0	0	0	0	0	0	0	0	0	0	0.0812921715841995	0.082142422228068	0.122225327198219	0.208531159893686	0.461890060004138	0.276505217376947	0.286312115637169	0.574957749060705	2.09385622298313
bakehouse	0	0	0.435584715855022	0	0.0607103757492647	0.0586342717787621	0.4309818871781	0.0492223726512622	0.0970834057615992	0.135761392654847	0.0440516253331735	0.311845295420014	0	0.082142422228068	0.162967102930959	0.0417062319787372	0.0419900054549216	0.0395007453395638	0	0.101463132187183	2.09364498250148
milkshake	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.122225327198219	0.0834124639574743	0.335920043639373	0.355506708056074	0.715780289092922	0.439673572811127	2.09316449054729
milkshake	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0	0.122225327198219	0.0834124639574743	0.335920043639373	0.355506708056074	0.715780289092922	0.439673572811127	2.09316449054729
crackerjack	0	0	0	0	0	0	0	0	0	0.0905075951032314	0.176206501332694	0.116941985782505	0.121938257376299	0.41071211114034	0.325934205861919	0.29194362385116	0.125970016364765	0.118502236018691	0.143156057818584	0.169105220311972	2.09091781096216
blackjacks	0	0	0	0	0	0	0	0	0.0485417028807996	0.0452537975516157	0	0.545729266985024	0.203230428960499	0.492854533368408	0.203708878663699	0.208531159893686	0.125970016364765	0.0395007453395638	0.0715780289092922	0.101463132187183	2.08636169110454
fishhook	0	0	0	0.0623115348683198	0.0607103757492647	0.0586342717787621	0	0	0.0485417028807996	0.0452537975516157	0.0440516253331735	0.0779613238550035	0.162584343168399	0.123213633342102	0.203708878663699	0.0417062319787372	0.167960021819686	0.434508198735202	0.214734086727877	0.338210440623944	2.08409046707659
benchmarks	0	0	0	0	0	0	0	0	0	0.0452537975516157	0	0	0	0	0.0407417757327398	0.0417062319787372	0.0419900054549216	0.158002981358255	0.572624231274338	1.1837365421838	2.08405556553441
boardinghouses	0	0	0.0725974526425037	0.0623115348683198	0	0.0586342717787621	0.107745471794525	0.0492223726512622	0	0	0.0881032506663469	0.116941985782505	0.121938257376299	0.246427266684204	0.162967102930959	0.208531159893686	0.335920043639373	0.0395007453395638	0.107367043363938	0.30438939656155	2.0825973559738
offside	0	0.144359033620208	0	0	0	0	0.0538727358972625	0.0492223726512622	0	0.0452537975516157	0.0881032506663469	0.116941985782505	0.243876514752598	0.328569688912272	0.122225327198219	0.0834124639574743	0.293930038184451	0.197503726697819	0.178945072273231	0.135284176249578	2.08150018439484
wingman	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0	0.164284844456136	0.244450654396439	0.166824927914949	0.0419900054549216	0.869016397470404	0.250523101182523	0.30438939656155	2.08045998936442
sandpiper	0	0	0	0.0623115348683198	0	0	0	0.147667117953787	0.679583840331194	0	0	0.467767943130021	0.0406460857920997	0.082142422228068	0.0814835514654796	0.208531159893686	0.125970016364765	0.0790014906791276	0	0.101463132187183	2.07656829489373
hedgehogs	0	0	0.0725974526425037	0.0623115348683198	0.121420751498529	0.117268543557524	0.21549094358905	0.0984447453025244	0.0970834057615992	0.0905075951032314	0.0440516253331735	0	0.121938257376299	0.123213633342102	0.122225327198219	0.0417062319787372	0.167960021819686	0.197503726697819	0.107367043363938	0.270568352499155	2.07165919193241
landlubber	0	0	0	0.0623115348683198	0.0607103757492647	0	0	0.0492223726512622	0.0485417028807996	0	0.0440516253331735	0.389806619275017	0.203230428960499	0.328569688912272	0.244450654396439	0.166824927914949	0.209950027274608	0.118502236018691	0.143156057818584	0	2.06932825205388
racecourse	0	0	0.0725974526425037	0	0	0.0586342717787621	0	0.0492223726512622	0.0970834057615992	0.0905075951032314	0.308361377332214	0.0779613238550035	0.0812921715841995	0.082142422228068	0.0407417757327398	0.458768551766109	0.0839800109098432	0.0790014906791276	0.250523101182523	0.236747308436761	2.06756463164395
crybaby	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.121938257376299	0.041071211114034	0.0814835514654796	0.542181015723583	0.377910049094294	0.276505217376947	0.214734086727877	0.372031484686339	2.06683553549235
wastebaskets	0	0	0	0	0	0	0	0	0	0	0	0.155922647710007	0.0812921715841995	0.287498477798238	0.366675981594658	0.542181015723583	0.335920043639373	0.118502236018691	0.107367043363938	0.0676420881247888	2.06300170555748
endpoint	0	0	0	0	0	0	0	0	0	1.17659873634201	0	0	0.162584343168399	0	0	0	0.0419900054549216	0.158002981358255	0.250523101182523	0.270568352499155	2.06026752000526
workbasket	0	0	0.145194905285007	0.12462306973664	0	0.117268543557524	0.107745471794525	0	0.145625108642399	0.181015190206463	0.308361377332214	0.116941985782505	0.0812921715841995	0.041071211114034	0.488901308792878	0	0.125970016364765	0.0395007453395638	0.0357890144546461	0	2.05930011998736
moneylender	0	0	0	0	0	0.0586342717787621	0	0	0.0485417028807996	0	0.0881032506663469	0.0389806619275017	0.0812921715841995	0.698210588938578	0.366675981594658	0.166824927914949	0.335920043639373	0.0395007453395638	0	0.135284176249578	2.05796852251431
loveseat	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082142422228068	0.0407417757327398	0.250237391872423	0.167960021819686	0.395007453395638	0.715780289092922	0.405852528748733	2.05772188289021
loveseat	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082142422228068	0.0407417757327398	0.250237391872423	0.167960021819686	0.395007453395638	0.715780289092922	0.405852528748733	2.05772188289021
hairdressing	0	0	0	0	0	0	0.0538727358972625	0	0	0.0452537975516157	0.0881032506663469	0.116941985782505	0.325168686336798	0.164284844456136	0.407417757327398	0.0417062319787372	0.25194003272953	0.355506708056074	0.0715780289092922	0.135284176249578	2.05705823594127
sportscaster	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122225327198219	0.333649855829897	0.335920043639373	0.553010434753893	0.465257187910399	0.236747308436761	2.04681015776854
paratroops	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82142422228068	0.529643084525618	0.250237391872423	0.335920043639373	0.0395007453395638	0.0357890144546461	0.0338210440623944	2.0463355461747
clamshell	0	0	0	0	0	0	0.107745471794525	0	0	0	0	0	0.0812921715841995	0.082142422228068	0.203708878663699	0.0834124639574743	0.25194003272953	0.197503726697819	0.393679159001107	0.642599837185494	2.04402416384192
clamshell	0	0	0	0	0	0	0.107745471794525	0	0	0	0	0	0.0812921715841995	0.082142422228068	0.203708878663699	0.0834124639574743	0.25194003272953	0.197503726697819	0.393679159001107	0.642599837185494	2.04402416384192
longhorn	0	0	0	0	0	0	0	0	0.291250217284798	0	0.220258126665867	0.0779613238550035	0.203230428960499	0.164284844456136	0.122225327198219	0.166824927914949	0.25194003272953	0.158002981358255	0.250523101182523	0.135284176249578	2.04178548785536
goldfinches	0	0	0.0725974526425037	0.12462306973664	0	0.0586342717787621	0.0538727358972625	0.246111863256311	0.0970834057615992	0.543045570619388	0.0881032506663469	0.0389806619275017	0.0406460857920997	0.041071211114034	0.203708878663699	0.125118695936211	0.167960021819686	0	0.0357890144546461	0.101463132187183	2.03880932225388
underpass	0	0	0	0	0	0	0	0	0	0	0	0	0.203230428960499	0.287498477798238	0.0814835514654796	0.208531159893686	0.209950027274608	0.592511180093457	0.250523101182523	0.202926264374367	2.03665419104286
troopships	0	0	0	0	0	0	0.107745471794525	0	0.388333623046397	0.0452537975516157	0.13215487599952	0.116941985782505	0.0406460857920997	0.657139377824544	0.122225327198219	0.208531159893686	0	0.0790014906791276	0.0357890144546461	0.101463132187183	2.03522534220407
troopships	0	0	0	0	0	0	0.107745471794525	0	0.388333623046397	0.0452537975516157	0.13215487599952	0.116941985782505	0.0406460857920997	0.657139377824544	0.122225327198219	0.208531159893686	0	0.0790014906791276	0.0357890144546461	0.101463132187183	2.03522534220407
flowerpots	0	0	0	0	0.0607103757492647	0	0	0.0492223726512622	0	0.0452537975516157	0.0440516253331735	0	0.365814772128898	0.246427266684204	0.122225327198219	0.208531159893686	0.209950027274608	0.197503726697819	0.178945072273231	0.30438939656155	2.03302491999753
powerhouses	0	0	0	0	0	0	0	0	0	0	0	0.0389806619275017	0.203230428960499	0.20535605557017	0.162967102930959	0.0834124639574743	0.125970016364765	0.474008944074766	0.429468173455753	0.30438939656155	2.02778324380344
fatback	0	0	0	0	0	0	0	0	0	0	0	0	0.284522600544698	0.164284844456136	0.325934205861919	0.29194362385116	0.209950027274608	0.0395007453395638	0.608413245728984	0.101463132187183	2.02601242524425
checkbooks	0	0	0	0	0	0	0	0.0492223726512622	0	0.0452537975516157	0	0	0.0812921715841995	0.123213633342102	0.122225327198219	0.29194362385116	0.503880065459059	0.355506708056074	0.214734086727877	0.236747308436761	2.02401909485833
chinaberry	0	0	0	0	0	0	0	0	0	0	0	0	0.447106943713097	0.492854533368408	0.488901308792878	0.0834124639574743	0.167960021819686	0.197503726697819	0.143156057818584	0	2.02089505616795
pageboy	0	0	0	0	0	0	0	0	0	0	0	0	0.0812921715841995	0.082142422228068	0.0407417757327398	0.0834124639574743	0.25194003272953	0.434508198735202	0.572624231274338	0.473494616873522	2.02015591311507
whippersnapper	0	0	0.0725974526425037	0	0.0607103757492647	0.0586342717787621	0	0	0.0485417028807996	0.0452537975516157	0.0881032506663469	0.428787281202519	0.203230428960499	0.246427266684204	0.162967102930959	0.250237391872423	0.209950027274608	0	0.107367043363938	0.0338210440623944	2.01662843762084
whippersnapper	0	0	0.0725974526425037	0	0.0607103757492647	0.0586342717787621	0	0	0.0485417028807996	0.0452537975516157	0.0881032506663469	0.428787281202519	0.203230428960499	0.246427266684204	0.162967102930959	0.250237391872423	0.209950027274608	0	0.107367043363938	0.0338210440623944	2.01662843762084
motorcyclist	0	0	0	0	0	0	0	0	0	0	0.13215487599952	0	0.121938257376299	0.041071211114034	0.896319066120276	0.0417062319787372	0.167960021819686	0.237004472037383	0.107367043363938	0.270568352499155	2.01608953230903
comedown	0	0	0	0	0.0607103757492647	0	0	0	0	0	0.0440516253331735	0.0779613238550035	0.0406460857920997	0.246427266684204	0.203708878663699	0.29194362385116	0.335920043639373	0.197503726697819	0.178945072273231	0.338210440623944	2.01602846316297
gunnysack	0	0	0	0	0	0	0	0	0.0485417028807996	0	0.0881032506663469	0.23388397156501	0.203230428960499	0.20535605557017	0.0407417757327398	0.125118695936211	0.377910049094294	0.237004472037383	0.286312115637169	0.169105220311972	2.0153077383926
locksmiths	0	0.144359033620208	0.290389810570015	0.12462306973664	0.242841502997059	0.117268543557524	0.107745471794525	0.0492223726512622	0.0970834057615992	0.181015190206463	0.13215487599952	0	0.0406460857920997	0	0	0.166824927914949	0.209950027274608	0.0395007453395638	0.0357890144546461	0.0338210440623944	2.01323512173308
jackrabbits	0	0	0	0	0	0	0	0	0	0.0905075951032314	0	0.116941985782505	0.0812921715841995	0.287498477798238	0.122225327198219	0.0834124639574743	0.545870070913981	0.237004472037383	0.143156057818584	0.30438939656155	2.01229801875537
cottontail	0	0	0	0	0	0	0	0	0.194166811523198	0.135761392654847	0.220258126665867	0.155922647710007	0.0406460857920997	0.328569688912272	0.0407417757327398	0.333649855829897	0.209950027274608	0.0395007453395638	0.143156057818584	0.169105220311972	2.01142843556566
signalmen	0	0	0	0	0	0	0.107745471794525	0	0	0.135761392654847	0	0.0779613238550035	0.0406460857920997	0.944637855622782	0.203708878663699	0.0834124639574743	0.377910049094294	0.0395007453395638	0	0	2.01128426677429
stagecraft	0	0	0	0	0	0	0	0	0	0.181015190206463	0.0881032506663469	0.23388397156501	0.243876514752598	0.164284844456136	0.122225327198219	0.125118695936211	0.0419900054549216	0.395007453395638	0.178945072273231	0.236747308436761	2.01119763434154
fistfights	0	0	0	0	0	0	0	0	0	0	0	0	0.0406460857920997	0.041071211114034	0.0814835514654796	0.208531159893686	0.419900054549216	0.553010434753893	0.393679159001107	0.270568352499155	2.00889000906867
spacesuits	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.407417757327398	0.417062319787372	0.25194003272953	0.118502236018691	0.64420226018363	0.169105220311972	2.00822982635859
